ID,ITEM,COMMON_NAMES,ENGLISH_NAME,CONTENT_DESC,DISPOSAL_RATE,PER_PORTION_WEIGHT,FOOD_TYPE,DATA_TYPE
J3500901,象牙鳳螺,"鳳(花/風/皇)螺,象牙螺",Areola Babylon; Maculated ivory shell,"生,去殼,混合均勻打碎",63,7,魚貝類,樣品基本資料
D3400301,長果金柑,"金棗,羅浮柑",Kumquat; Oval kumquat,"生鮮,去蒂及子,混合均勻打碎",1.6,13,水果類,樣品基本資料
Q1000601,蜜糖甜甜圈(波/摩堤),波(摩)堤,NA,"熟食,混合均勻打碎",NA,50,糕餅點心類,樣品基本資料
R6400301,冷凍蝦捲,NA,NA,"冷凍包裝,混合均勻打碎(魚漿,蝦,豬脂,澱粉,蛋白,馬蹄,紅蘿蔔,蒜頭,青蔥,洋蔥,豆皮,調味料等)",NA,30,加工調理食品及其他類,樣品基本資料
R6200201,冷凍花枝排,NA,NA,"冷凍包裝,混合均勻打碎(花枝肉,魚漿,洋蔥,麵包屑,澱粉,調味料,磷酸鹽等)",NA,31,加工調理食品及其他類,樣品基本資料
E4000101,芫荽,"香菜,香荽,胡荽,蒝荽,芫蓑,松鬚菜",Chinese parsley,"生鮮,去蒂,混合均勻打碎",11,0,蔬菜類,樣品基本資料
L0104101,中脂鮮乳,"牛乳,牛奶",Medium fat fresh milk,"中脂(1.5-3.0%)鮮乳,混合均勻",NA,0,乳品類,樣品基本資料
Q9900201,冰淇淋粉(香草),NA,Ice cream powder: vanilla flavor,"生,混合均勻",NA,0,糕餅點心類,樣品基本資料
E3201403,有機青江菜(7月取樣),"青江白菜,青梗白菜,湯匙菜,大頭白菜,江門白菜,清江菜",Chinese Mustard:organic,"生鮮,青江菜,混合均勻打碎",14.9,0,蔬菜類,樣品基本資料
A0410101,乾玉米粒,NA,Corn kernal; Maize kernal; for popcorn,"生,乾貨,混合均勻磨碎",NA,240,穀物類,樣品基本資料
E3200605,土植小白菜(10月取樣),"白菜,青菜,散葉白菜,無心菜,菘,不結球白菜,土白菜","Pak-choi,","生鮮,小白菜,去蒂頭,混合均勻打碎",NA,0,蔬菜類,樣品基本資料
L0214301,部份脫脂強化奶粉(纖維&鈣強化),乳粉,Partly skimmed fortified milk powder: fiber & calcium enriched,"部份脫脂(1.5-26%)強化奶粉,混合均勻(部份脫脂奶粉,菊芋粉等)",NA,10,乳品類,樣品基本資料
L0204301,部份脫脂低乳糖奶粉,乳粉,Partly skimmed low lactose milk powder,"部份脫脂(1.5-26%)低乳糖奶粉,混合均勻(低脂牛乳,大豆卵磷脂等)",NA,0,乳品類,樣品基本資料
E3800101,大心芥菜,"大心菜,菜心,大骨芥菜,大莖菜",Big stem mustard,"生鮮,大心芥菜,去外皮,混合均勻打碎",45.2,0,蔬菜類,樣品基本資料
E3800201,大芥菜,"芥菜,大心芥菜,大葉芥菜,長年菜,孤腰菜",Chinese mustard; Leaf mustard; Mustard,"生鮮,大芥菜,去粗根,混合均勻打碎",4,0,蔬菜類,樣品基本資料
L0308201,脫脂稀釋發酵乳(鈣強化),活菌乳酸飲料,Skimmed diluted fermented milk: calcium enriched,"脫脂(<0.5%)稀釋發酵乳,混合均勻(水,生乳,脫脂乳粉,蔗糖,果糖,聚糊精,乳酸鈣等",NA,0,乳品類,樣品基本資料
L0312101,全脂濃稠發酵乳,優酪乳,Whole concentrated fermented milk,"全脂(3.0-3.8%)濃稠發酵乳,混合均勻(生乳,特砂,乳製品,水等)",NA,0,乳品類,樣品基本資料
E5300402,有機本島萵苣(4月取樣),"葉萵苣,葉萵,萵仔菜,刈葉萵苣,生菜,妹(媚)仔菜,鵝仔菜(草),春不老,印度萵苣",Lettuce:organic,"生鮮,本島萵苣,混合均勻打碎",NA,0,蔬菜類,樣品基本資料
E5300601,結球萵苣,"球萵苣,包心萵苣,捲心萵苣,生菜,包心媚仔菜,結球妹仔菜",Head lettuce,"生鮮,結球萵苣,混合均勻打碎",NA,0,蔬菜類,樣品基本資料
I0406102,二節翅(肉雞),NA,"Chicken : mid-joint and tip, feed","生,雞翅部位,去骨,含皮,混合均勻打碎",47.1,20,肉類,樣品基本資料
E1000101,孟宗竹筍,"毛竹,茅竹,茅茹竹,江南竹,貓竹,貓兒竹,楠竹,南竹,至竹,斑竹(冬筍)",Bamboo shoot; Bamboo sprout; Moso bamboo,"生鮮,去皮,混合均勻打碎",59.6,74,蔬菜類,樣品基本資料
E1100101,熟桂竹筍,"桂竹仔筍,石竹仔筍,簍竹,筀竹筍",Bamboo shoot; Bamboo sprout; Makino bamboo,"熟,混合均勻打碎",NA,224,蔬菜類,樣品基本資料
E3201402,有機青江菜(4月取樣),"青江白菜,青梗白菜,湯匙菜,大頭白菜,江門白菜,清江菜",Chinese Mustard:organic,"生鮮,青江菜,混合均勻打碎",NA,0,蔬菜類,樣品基本資料
E3800301,包心芥菜,"包心刈菜,捲心芥菜",Leaf mustard,"生鮮,包心芥菜,去外葉及粗莖,混合均勻打碎",27.2,180,蔬菜類,樣品基本資料
E5300203,土植本島萵苣(4月取樣),"葉萵苣,葉萵,萵仔菜,刈葉萵苣,生菜,妹(媚)仔菜,鵝仔菜(草),春不老,印度萵苣",Lettuce;,"生鮮,本島萵苣,混合均勻打碎",NA,0,蔬菜類,樣品基本資料
E5300302,水植本島萵苣(4月取樣),"葉萵苣,葉萵,萵仔菜,刈葉萵苣,生菜,妹(媚)仔菜,鵝仔菜(草),春不老,印度萵苣",Lettuce;,"生鮮,本島萵苣,混合均勻打碎",NA,0,蔬菜類,樣品基本資料
E5600101,土植蕹菜(1月取樣),"空心菜,應菜,壅菜,甕菜,草菜,無心菜,藤藤菜,竹葉菜,葛菜",Water convolvulus; Water spinach;,"生鮮,混合均勻打碎",NA,0,蔬菜類,樣品基本資料
E5600201,水植蕹菜(1月取樣),"空心菜,應菜,壅菜,甕菜,草菜,無心菜,藤藤菜,竹葉菜,葛菜",Water convolvulus; Water spinach;,"生鮮,混合均勻打碎",NA,0,蔬菜類,樣品基本資料
J0400701,鹽漬小鱗脂眼鯡(鹹馧仔),"臭肉鰮,鰮仔,圓眼仔,鰮魚,鰮仔魚,圓仔魚(幼魚),脂眼鯡,臭肉,臭肉魚/肉鰮(澎湖)",Round herring,"熟,醃製品,去頭尾及骨刺,混合均勻打碎",35,0,魚貝類,樣品基本資料
J0407801,雙帶鰺,"海草,拉侖,拉崙/柴魚/青甘(澎湖)",Rainbow runner,"生,去鱗,含皮,去頭尾,去內臟及骨刺,混合均勻打碎",39,0,魚貝類,樣品基本資料
A0550103,濁水米粉,NA,Rice noodle,"生,混合均勻打碎(濁水溪生產之在來1號白米等)",NA,0,穀物類,樣品基本資料
A0320303,中筋麵粉,NA,Medium-gluten flour; Wheat flour: medium protein,"生,混合均勻",NA,140,穀物類,樣品基本資料
E5800201,冷凍花椰菜,"花菜,菜花,白花菜,白菜花",Cauliflower: frozen,混合均勻打碎,NA,0,蔬菜類,樣品基本資料
J0406101,多鱗沙鮻,"沙腸仔,kiss 魚",Silver sillago,"生,去鱗,含皮,去頭尾,去內臟及骨刺,混合均勻打碎",46,0,魚貝類,樣品基本資料
D2600101,筆柿,"柿子,柹,香柿(長柿,珍寶柿,筆干柿)",Persimmon,"生鮮,甜柿,去皮, 去蒂, 混合均勻打碎",16,66,水果類,樣品基本資料
K0100301,烏骨雞蛋,NA,Hen's egg: Silky fowl,"生,烏骨雞蛋,去殼,混合均質",13.2,44,蛋類,樣品基本資料
B0100208,山藥(白皮削),"山芋,山薯,田薯,薯蕷,長薯;淮山(加工後)",Chinese yam: Bair-Pyi-Shiau,"生鮮,去皮,混合均勻打碎",32.8,1032,澱粉類,樣品基本資料
K0100701,初卵雞蛋,NA,Hen's egg at the early stage,"生,雞蛋,去殼,混合均質(新生初產母雞1~6週生產之雞蛋)",13.8,44,蛋類,樣品基本資料
E1200101,烏殼綠竹筍,"烏殼筍,烏殼綠,烏綠竹,烏腳綠竹筍,烏腳綠仔,四季竹,南洋竹,食用刺竹",Bamboo shoot; Bamboo sprout; Edible bamboo,"生鮮,去皮,混合均勻打碎",43.2,524,蔬菜類,樣品基本資料
L0126101,低脂調味乳(木瓜),"牛乳,牛奶",Low-fat flavored composite and recombined milk: papaya flavor,"低脂(0.5-1.5%)調味乳,混合均勻",NA,0,乳品類,樣品基本資料
L0124301,中脂調味乳(果汁),"牛乳,牛奶","Low-fat flavored composite and recombined milk: low fat, fruit flavor","中脂(0.5-1.5%)調味乳,混合均勻",NA,0,乳品類,樣品基本資料
E3201404,有機青江菜(10月取樣),"青江白菜,青梗白菜,湯匙菜,大頭白菜,江門白菜,清江菜",Chinese Mustard:organic,"生鮮,青江菜,混合均勻打碎",NA,0,蔬菜類,樣品基本資料
E3201401,有機青江菜(1月取樣),"青江白菜,青梗白菜,湯匙菜,大頭白菜,江門白菜,清江菜",Chinese Mustard:organic,"生鮮,青江菜,混合均勻打碎",NA,0,蔬菜類,樣品基本資料
J0407201,杜氏鰤,"紅甘,紅甘鰺,竹午,汕午,紅頭午",Purplish amberjack; Rock salmon; Sailor's choice; Yellow tail; Amberjack; Allied kingfish; Greater yellowtail; Greater amberjack; Great yellowtail; Great amberfish; Jenny lind,"生,去鱗,含皮,去頭尾,去內臟及骨刺,混合均勻打碎",41.5,0,魚貝類,樣品基本資料
R4100401,冷凍馬鈴薯條,薯條,French fries: potato,"冷凍包裝,混合均勻打碎",NA,0,加工調理食品及其他類,樣品基本資料
L0118301,脫脂強化鮮乳(鐵強化),"牛乳,牛奶",Skimmed fortified fresh milk: iron enriched,"脫脂(<0.5%)強化鮮乳,混合均勻",NA,0,乳品類,樣品基本資料
L0110201,高脂強化鮮乳(寡醣強化),"牛乳,牛奶",High fat fortified fresh milk : oligo enriched,"高脂(≧3.8%)強化鮮乳,混合均勻(生乳,寡醣等)",NA,0,乳品類,樣品基本資料
E3900201,芥藍芽,"菜嬰,格藍菜嬰",NA,"生鮮,去梗皮,混合均勻打碎",28.1,0,蔬菜類,樣品基本資料
E3800401,芥菜,"刈菜,大菜,芥葉菜,雞冠菜,孤腰菜",Mustard green,"生鮮,芥菜,去蒂,混合均勻打碎",11.1,0,蔬菜類,樣品基本資料
D3830102,萊姆汁,無子檸檬,Lime,"生鮮,榨汁混合均勻",47.1,46,水果類,樣品基本資料
A0500203,粳米(台粳2號),"蓬萊米,圓米",Short grain rice,"生,白粳米,混合均勻磨碎",NA,224,穀物類,樣品基本資料
A0400501,糯玉米,NA,Corn; Maize,"生鮮,每根均混有紫皮與黃皮,取玉米粒混合均勻打碎,購買時已去部分外葉",32.2,101,穀物類,樣品基本資料
D3100101,印度棗(長形),"棗子,棗仔",Indian jujube,"生鮮,大印度棗,去蒂及子,混合均勻打碎",11.4,68,水果類,樣品基本資料
E7400103,桃太郎番茄,"柑(甘)仔蜜,草(番,西紅,六月)柿,臭柿仔,小金瓜,洋柿(茄)子,紅茄,毛臘果",Tomato,"生鮮,紅色系大果,去蒂頭,混合均勻打碎",2.7,148,蔬菜類,樣品基本資料
E7400303,綠番茄,"柑(甘)仔蜜,草(番,西紅,六月)柿,臭柿仔,小金瓜,洋柿(茄)子,紅茄,毛臘果",Tomato,"生鮮,綠色系大果,去蒂頭,混合均勻打碎",2.8,159,蔬菜類,樣品基本資料
D2700202,甜柿(進口),"柿子,柹,香柿",Persimmon,"生鮮,甜柿,去皮,去蒂,混合均勻打碎",13.9,249,水果類,樣品基本資料
D2700501,柿餅,NA,Persimmon,"去蒂,混合均勻打碎",4.3,49,水果類,樣品基本資料
E3201302,水植青江菜(4月取樣),"青江白菜,青梗白菜,湯匙菜,大頭白菜,江門白菜,清江菜",Chinese Mustard,"生鮮,青江菜,混合均勻打碎",NA,0,蔬菜類,樣品基本資料
E3201303,水植青江菜(7月取樣),"青江白菜,青梗白菜,湯匙菜,大頭白菜,江門白菜,清江菜",Chinese Mustard,"生鮮,青江菜,混合均勻打碎",14.4,0,蔬菜類,樣品基本資料
P1001501,牛排醬,NA,Steak sauce,"混合均勻(醬油,黑糊椒,洋蔥,酒,果汁,香辛料等)",NA,0,調味料及香辛料類,樣品基本資料
P1003701,蘑菇醬,NA,Mushroom sauce,"混合均勻打碎(蘑菇片,蕃茄醬,鹽,肉骨醬,洋蔥等)",NA,0,調味料及香辛料類,樣品基本資料
P0600601,香醋,NA,Vinegar,"香醋,混合均勻(糖蜜,食鹽,味精等)",NA,0,調味料及香辛料類,樣品基本資料
C2005101,愛玉子,"愛玉,草子仔,草枳子,天拋藤,玉枳,枳子,天拋,風不動",Awkeotsang; Jelly-fig; Moraceae,"生,天然野生,數包混合均勻打碎",NA,0,堅果及種子類,樣品基本資料
P0200301,豆酥,NA,NA,"混合均勻打碎(黃豆,蒜末,薑,調味料等)",NA,8,調味料及香辛料類,樣品基本資料
P1004001,豆酥醬,NA,NA,"混合均勻打碎(黃豆,大豆油,鹽,糖,薑等)",NA,17,調味料及香辛料類,樣品基本資料
J0414812,鯖魚(醃製)(2022年取樣),鹹鯖魚,"Mackerel, salted","生,冷凍袋裝,去頭尾,去骨刺混合均勻打碎",25.7,0,魚貝類,樣品基本資料
K0100202,土雞蛋(2022年取樣),NA,"Egg, whole, raw, fresh","生鮮,去殼混合均勻打碎",12.2,60,蛋類,樣品基本資料
D21002,芒果平均值(西洋種),"檬果,檨仔,菴羅果",Mango,"生鮮,西洋種,去皮及心,切塊混合均勻打碎",25.8,425.5,水果類,樣品平均值
R2300401,冷凍豆沙包,NA,Red bean paste bun,"冷凍包裝,混合均勻打碎(麵粉,紅豆沙等)",NA,48,加工調理食品及其他類,樣品基本資料
Q0600801,米粩,豬油粩,NA,"熟食,混合均勻打碎",NA,22,糕餅點心類,樣品基本資料
Q4100401,蛋捲(芝麻),NA,Egg roll,"熟食,混合均勻打碎(麵粉.雞蛋.芝麻等)",NA,15,糕餅點心類,樣品基本資料
R2201201,冷凍菜肉餛飩,雲吞,Wonton: vegetable and pork,"冷凍包裝,混合均勻打碎(豬腿肉,麵粉,蔬菜等)",NA,16,加工調理食品及其他類,樣品基本資料
R6600301,冷凍蛋餃,NA,NA,"冷凍包裝,混合均勻打碎(雞蛋,豬肉等)",NA,12,加工調理食品及其他類,樣品基本資料
R6300401,冷凍花枝塊,NA,NA,"冷凍包裝,混合均勻打碎(花枝,魷魚,魚漿等)",NA,20,加工調理食品及其他類,樣品基本資料
Q6400601,巧克力夾心糖,NA,Candy,"混合均勻打碎(水飴,奶粉,可可粉,可可脂,維生素C等)",NA,6,糕餅點心類,樣品基本資料
C0120101,杏仁霜,"杏仁粉,杏仁茶",Apricot Kernel powder,"熟(烤),混合均勻",NA,0,堅果及種子類,樣品基本資料
Q6400101,太妃糖,NA,Toffee,"混合均勻打碎(牛奶,糖等)",NA,8,糕餅點心類,樣品基本資料
R2300801,冷凍牛肉包子,NA,Beef bun,"冷凍包裝,混合均勻打碎(牛肉,麵粉,雞蛋等)",NA,88,加工調理食品及其他類,樣品基本資料
R2300701,冷凍叉燒包子,NA,NA,"冷凍包裝,混合均勻打碎(叉燒肉,雞蛋,麵粉等)",0,58,加工調理食品及其他類,樣品基本資料
R4400501,冷凍洋蔥圈,NA,Onion ring,"冷凍包裝,混合均勻打碎(洋蔥,麵粉,玉米粉等)",0,8,加工調理食品及其他類,樣品基本資料
H1200301,高山大豌豆莢,"荷仁(蓮/蘭)豆,花蓮豆,飛龍豆,青豆莢,胡(畢/宛/孫/丸/留)豆莢,戎菽",Pea; Garden pea,"生鮮,去蒂頭,混合均勻打碎",NA,91,豆類,樣品基本資料
C1210102,醬油西瓜子,NA,Watermelon seed: soysauce seasoned,"熟,去殼,混合均勻打碎(帶殼西瓜子鹽,醬油,椰子油,香料等)",61.1,0,堅果及種子類,樣品基本資料
A0850101,燕麥奶,NA,NA,"混合均勻(水,澳洲燕麥,奈米碳酸鈣等)",NA,248,穀物類,樣品基本資料
Q9900101,布丁粉,NA,Pudding powder,"混合均勻(海藻粉,奶粉,芋頭粉等)",NA,11,糕餅點心類,樣品基本資料
O0100201,芭樂汁(非原汁),NA,Guava juice,"瓶裝,混合均勻均質",NA,0,飲料類,樣品基本資料
R0600101,豬血糕,米血糕,NA,"生,混合均勻打碎(豬血,糯米,鹽等)",NA,0,加工調理食品及其他類,樣品基本資料
O0101201,蘋果汁(非原汁),NA,Apple juice,"瓶裝,混合均勻",NA,0,飲料類,樣品基本資料
P0100701,西洋芹菜片,NA,Cliantro leaves,混合均勻打碎,NA,3,調味料及香辛料類,樣品基本資料
D3500201,白柚,"柚子,內紫,朱欒,香欒,座凡,拋,欒",White shaddocks; White pummelo,"生鮮,去皮去子,混合均勻打碎",49.4,773,水果類,樣品基本資料
Q1001101,餐包,NA,NA,"熟食,混合均勻打碎(麵粉,糖,奶油,酵母,鹽,鮮奶,植物油,蛋等)",NA,33,糕餅點心類,樣品基本資料
R5300301,小巧香腸,小香腸,Mini-sausage,"生,豬肉與雞肉香腸,混合均勻打碎(豬肉,雞肉等)",0,7,加工調理食品及其他類,樣品基本資料
R5100501,"條狀火腿(牛肉,黑胡椒)",NA,"Beef: ham, black pepper","熟,牛肉火腿,混合均勻打碎(牛肉等)",NA,0,加工調理食品及其他類,樣品基本資料
O0702301,奶茶沖泡包(三合一),NA,Instant tea powder mix,"沖泡包,混合均勻(蔗糖,奶精,紅茶等)",NA,0,飲料類,樣品基本資料
O0100601,黑棗茶,NA,NA,"瓶裝,混合均勻(黑棗,烏梅,砂糖等)",NA,0,飲料類,樣品基本資料
P0101101,白胡椒粉,NA,White pepper powder,混合均勻,NA,0,調味料及香辛料類,樣品基本資料
P1100101,沙拉醬,NA,Mayonnaise sauce; Mayonnaise; Salad dressing,"混合均勻(沙拉油,雞蛋,醋,糖,鹽,香辛料等)",NA,0,調味料及香辛料類,樣品基本資料
P0500301,高湯(豬大骨),NA,NA,"混合均勻(豬肉,大骨濃縮汁,鹽,調味料等)",NA,0,調味料及香辛料類,樣品基本資料
P1000701,素食炸醬,NA,NA,"混合均勻打碎(豆瓣醬,葵花油,大豆蛋白,味素,辣椒醬,麻油,蠶豆醬,香料等)",NA,18,調味料及香辛料類,樣品基本資料
P1001001,速食乾麵麻醬包,NA,NA,"混合均勻打碎(豬油,棕櫚油,芝麻醬,紅蔥,蒜頭,醬油,花生醬,鹽,味精,糖,香辛料,維生素E等)",NA,16,調味料及香辛料類,樣品基本資料
P1001301,蕃茄義大利麵醬,NA,NA,"混合均勻打碎(蕃茄,橄欖,橄欖油,胡蘿蔔,芹菜,羅勒,辣椒,黑胡椒,水,糖,鹽,味精,澱粉,洋蔥粉等",NA,16,調味料及香辛料類,樣品基本資料
Q4100501,煎餅,NA,NA,"熟食,混合均勻打碎(麵粉,糖,奶油,奶粉,蛋,植物油,大豆卵磷脂,維生素等E)",NA,9,糕餅點心類,樣品基本資料
Q0700501,鬆餅,NA,NA,"熟食,混合均勻打碎",NA,0,糕餅點心類,樣品基本資料
Q2100201,咖啡凍,NA,NA,"混合均勻打碎(水,糖,植物膠,香料,氯化鉀,檸檬酸鈉,乳酸鈣,蒟蒻粉等)",NA,0,糕餅點心類,樣品基本資料
A0320601,雜糧中筋麵粉,NA,NA,"生,混合均勻(中筋麵粉,全麥麵粉,裸麥,小黑麥,燕麥,玉米,大麥,大豆,糙米,小米,亞麻籽等)",NA,160,穀物類,樣品基本資料
D3400101,椪柑,"橘子,蘆柑,壼柑,凸柑,乳柑,潮州柑",Tangerine; Ponkan,"生鮮,去皮去子,混合均勻打碎",22.1,156,水果類,樣品基本資料
I0304301,豬小排,"里肌小排,肋小排,肋骨排",Back ribs; Small sparerib,"生,豬背脊部位,去骨,混合均勻打碎",40.9,138,肉類,樣品基本資料
A0500205,粳米(台粳9號),"蓬萊米,圓米",Short grain rice,"生,白粳米,混合均勻磨碎",NA,228,穀物類,樣品基本資料
E7400501,黃金小蕃茄,"柑(甘)仔蜜,草(番,西紅,六月)柿,臭柿仔,小金瓜,洋柿(茄)子,紅茄,毛臘果",Tomato,"生鮮,橙色系小果,去蒂頭,混合均勻打碎",NA,6,蔬菜類,樣品基本資料
D1900204,鳳光西瓜,"水瓜,寒瓜,夏瓜",NA,"生鮮,紅肉小瓜,長球型,深淺綠色條紋相間,,鮮紅肉色,去皮及籽,混合均勻打碎",50.3,2589,水果類,樣品基本資料
E3200602,土植小白菜(3月取樣),"白菜,青菜,散葉白菜,無心菜,菘,不結球白菜,土白菜",Pak-choi,"生鮮,小白菜,去蒂頭,混合均勻打碎",NA,0,蔬菜類,樣品基本資料
I0110101,牛五花肉火鍋片,NA,NA,"生,冷凍產品,混合均勻打碎",NA,18,肉類,樣品基本資料
I0110102,牛紐約客火鍋片,NA,NA,"生,冷凍產品,混合均勻打碎",NA,20,肉類,樣品基本資料
I0110104,牛嫩肩里肌火鍋片,NA,NA,"生,冷凍產品,混合均勻打碎",NA,14,肉類,樣品基本資料
D3800201,萊姆,無子檸檬,Lime,"生鮮,去皮,混合均勻打碎",25.2,81,水果類,樣品基本資料
E7400302,黑柿番茄,"柑(甘)仔蜜,草(番,西紅,六月)柿,臭柿仔,小金瓜,洋柿(茄)子,紅茄,毛臘果",Tomato,"生鮮,綠色系大果,去蒂頭,混合均勻打碎",5.1,157,蔬菜類,樣品基本資料
D2000405,香華洋香瓜,"甜瓜,甘瓜,果瓜,香瓜,梨仔瓜,澎湖瓜,洋香瓜,網仔瓜,哈蜜瓜",Melon; Honeydew melon,"生鮮,網紋洋香瓜種,球形,綠皮綠肉系,去皮及籽,混合均勻打碎",36.9,893,水果類,樣品基本資料
G0350101,草菇罐頭,"蘭花菇,美味草菇,包腳菇,中國蘑菇,稈(麻/貢)菇,南華菇,家生菇(小包腳菇)",(Paddy) Straw mushroom: canned,"熟,罐頭製品,瀝除水分,混合均勻打碎",0,0,菇類,樣品基本資料
B0820101,荸薺粉,"水栗粉,地栗粉,馬蹄粉,馬薯粉,烏芋粉,水燈心草粉,海蔥仔粉,水蔥仔粉",Chinese water chestnut starch,"生,混合均勻",NA,0,澱粉類,樣品基本資料
J0416101,克氏兔頭魨,"鯖河魨,煙仔規,黃魚規,烏魚規,青皮魚規,金紙規,規仔,金規(澎湖)",Blowfish,"生,去鱗,含皮,去頭尾,去內臟及骨刺,混合均勻打碎",70,0,魚貝類,樣品基本資料
J0403108,鯔切片,"青頭仔(幼魚),奇目仔(成魚),信魚,正烏,烏魚,正頭烏,回頭烏,大烏(澎湖)",Sea mullet; River mullet; Springer; Striped mullet; Common grey mullet; Common mullet; Black mullet; Bright mullet; Black true mullet; Bully mullet; Callifaver mullet; Flathead grey mullet; Mullet;,"生,冷凍包裝,去皮,混合均勻打碎",NA,0,魚貝類,樣品基本資料
J0700101,油魚卵(加工),油魚子,Escolar roe,"生,加工製品,混合均勻打碎(油魚子,鹽等)",NA,323,魚貝類,樣品基本資料
J0401301,草魚切片,"鯇,鯤,池魚,草根魚,草鰱(高屏地區)",White amur; White amur; Grass carp; Gardd carp,"生,去皮及骨刺,混合均勻打碎",15.8,216,魚貝類,樣品基本資料
